# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
     197.043       26.400      114.949      578.137
     198.067       20.600      114.949      578.137
     199.088       22.400      114.949      578.137
     200.114       20.700      114.949      578.137
     201.129       18.600      114.949      578.137
     202.152       22.500      114.949      578.137
     203.173       19.700      114.949      578.137
     204.191       30.500      120.047      583.137
     205.206       19.700      120.047      583.137
     206.224       21.600      120.305      583.137
     207.242       21.600      120.305      583.137
     208.260       21.700      120.305      583.137
     209.294       19.200      120.305      583.137
     210.322       21.500      120.305      583.137
     211.343       19.500      120.305      583.137
     212.366       20.600      120.305      583.137
     213.384       21.700      120.305      583.137
     214.399       21.500      120.305      583.137
     215.422       22.600      120.305      583.137
     216.440       20.700      120.305      583.137
     217.456       22.700      120.305      583.137
     218.471       19.500      120.305      583.137
     219.496       22.700      120.305      583.137
     220.512       17.600      120.305      583.137
     221.531       20.600      120.305      583.137
     222.550       21.600      120.305      583.137
     223.569       24.300      120.305      583.137
     224.598       34.300      124.207      587.137
     225.620       23.400      124.461      587.137
     226.646       21.500      124.461      587.137
     227.669       19.500      124.461      587.137
     228.695       19.500      124.461      587.137
     229.727       21.300      124.461      587.137
     230.752       22.700      124.461      587.137
     231.768       22.600      124.461      587.137
     232.787       20.500      124.461      587.137
     233.814       17.600      124.461      587.137
     234.830       20.600      124.461      587.137
     235.848       19.500      124.461      587.137
     236.876       20.700      124.461      587.137
     237.889       18.500      124.461      587.137
     238.913       22.400      124.461      587.137
     239.943       20.400      124.461      587.137
     240.970       21.600      124.461      587.137
     241.995       21.400      124.461      587.137
     243.018       19.600      124.461      587.137
     244.039       18.700      124.461      587.137
     245.056       21.700      124.461      587.137
     246.073       21.500      124.461      587.137
     247.097       22.500      124.461      587.137
     248.118       21.500      124.461      587.137
     249.144       20.500      124.953      588.137
     250.166       21.300      125.211      588.137
     251.198       22.600      125.469      588.137
     252.214       32.400      129.828      592.137
     253.233       21.600      129.828      592.137
     254.250       20.700      129.828      592.137
     255.266       20.600      129.828      592.137
     256.288       21.600      129.828      592.137
     257.305       19.600      129.828      592.137
     258.328       22.600      129.828      592.137
     259.346       22.600      129.828      592.137
     260.370       23.600      129.828      592.137
     261.387       20.500      129.828      592.137
     262.412       22.500      129.828      592.137
     263.433       22.600      129.828      592.137
     264.450       21.400      129.828      592.137
     265.477       20.600      129.828      592.137
     266.496       20.600      129.828      592.137
     267.514       20.600      129.828      592.137
     268.530       20.600      129.828      592.137
     269.553       20.600      129.828      592.137
     270.570       20.600      129.828      592.137
     271.587       21.500      129.828      592.137
     272.612       22.600      129.828      592.137
     273.627       21.700      129.828      592.137
     274.643       20.600      129.828      592.137
     275.663       21.600      130.316      593.137
     276.678       21.400      130.574      593.137
     277.706       20.500      130.891      593.137
     278.730       22.600      131.176      594.137
     279.747       35.400      135.586      598.137
     280.766       20.500      135.840      598.137
     281.787       19.500      136.098      598.137
     282.815       22.500      136.098      598.137
     283.837       20.600      136.098      598.137
     284.861       22.500      136.098      598.137
     285.878       18.700      136.098      598.137
     286.892       22.500      136.098      598.137
     287.915       22.600      136.098      598.137
     288.932       20.700      136.098      598.137
     289.946       19.600      136.098      598.137
     290.967       23.500      136.098      598.137
     291.987       18.700      136.098      598.137
     293.004       18.600      136.098      598.137
     294.023       19.700      136.098      598.137
     295.043       20.500      136.098      598.137
     296.065       19.500      136.098      598.137
     297.093       19.600      136.098      598.137
     298.110       21.500      136.098      598.137
     299.132       22.700      136.098      598.137
     300.145       21.500      136.098      598.137
     301.169       22.500      136.098      598.137
     302.191       26.500      136.098      598.137
     303.209       20.500      136.098      598.137
     304.237       20.400      136.098      599.137
     305.266       21.600      136.590      599.137
     306.288       20.500      136.848      599.137
     307.312       23.500      137.422      599.137
     308.335       20.600      137.742      600.137
     309.352       21.700      138.000      600.137
     310.366       21.500      138.258      600.137
     311.389       38.200      142.145      604.137
     312.409       20.800      142.398      604.137
     313.421       20.600      142.398      604.137
     314.439       22.600      142.398      604.137
     315.456       21.500      142.398      604.137
     316.480       23.400      142.398      604.137
     317.507       18.600      142.398      604.137
     318.528       23.500      142.398      604.137
     319.554       22.300      142.398      604.137
     320.584       17.400      142.398      604.137
     321.618       22.300      142.398      604.137
     322.644       21.600      142.398      604.137
     323.661       21.700      142.398      604.137
     324.675       23.500      142.398      604.137
     325.699       18.600      142.398      604.137
     326.720       21.500      142.398      604.137
     327.742       20.700      142.398      604.137
     328.766       20.400      142.398      604.137
     329.784       21.400      142.398      604.137
     330.816       21.600      142.398      604.137
     331.833       22.600      142.398      604.137
     332.850       20.600      142.398      604.137
     333.869       20.600      142.398      604.137
     334.887       22.500      142.398      604.137
     335.909       19.600      142.891      605.137
     336.929       18.500      143.207      605.137
     337.956       21.500      143.723      605.137
     338.982       22.500      144.055      606.137
     340.005       22.400      144.312      606.137
     341.030       34.100      148.387      610.137
     342.058       19.600      148.699      610.137
     343.075       21.500      148.699      610.137
     344.099       22.600      148.699      610.137
     345.116       24.600      148.699      610.137
     346.132       22.500      148.699      610.137
     347.155       21.600      148.699      610.137
     348.172       23.700      148.699      610.137
     349.186       22.700      148.699      610.137
     350.204       22.600      148.699      610.137
     351.222       19.500      148.699      610.137
     352.248       24.400      148.699      610.137
     353.271       20.600      148.699      610.137
     354.292       18.700      148.699      610.137
     355.307       20.600      148.699      610.137
     356.329       22.400      148.699      610.137
     357.354       20.700      148.699      610.137
     358.369       20.700      148.699      610.137
     359.385       21.600      148.699      610.137
     360.404       20.500      148.699      610.137
     361.429       23.600      148.699      610.137
     362.445       23.600      148.699      610.137
     363.465       23.500      148.699      610.137
     364.485       20.700      149.191      611.137
     365.502       21.700      149.449      611.137
     366.522       39.900      154.004      615.137
     367.547       21.600      154.004      615.137
     368.564       19.700      154.004      615.137
     369.578       21.600      154.004      615.137
     370.599       20.600      154.004      615.137
     371.616       21.400      154.004      615.137
     372.645       24.400      154.004      615.137
     373.674       20.700      154.004      615.137
     374.688       22.600      154.004      615.137
     375.705       19.700      154.004      615.137
     376.721       21.700      154.004      615.137
     377.737       19.700      154.004      615.137
     378.752       23.700      154.004      615.137
     379.767       20.700      154.004      615.137
     380.782       23.600      154.004      615.137
     381.800       19.800      154.004      615.137
     382.812       21.600      154.004      615.137
     383.829       23.400      154.004      615.137
     384.857       22.400      154.004      615.137
     385.882       22.600      154.004      615.137
     386.898       22.600      154.004      615.137
     387.916       20.600      154.004      615.137
     388.939       23.300      154.004      615.137
     389.963       21.700      154.492      616.137
     390.976       23.400      154.750      616.137
     392.004       21.600      155.008      616.137
     393.028       20.500      155.363      617.137
     394.046       22.500      155.676      617.137
     395.069       21.500      155.934      617.137
     396.090       20.600      156.191      618.137
     397.111       21.500      156.707      618.137
     398.136       21.700      156.965      618.137
     399.150       36.100      160.859      622.137
     400.176       22.600      161.371      622.137
     401.191       20.600      161.371      622.137
     402.212       21.600      161.371      622.137
     403.231       20.700      161.371      622.137
     404.248       21.500      161.371      622.137
     405.270       19.500      161.371      622.137
     406.297       21.400      161.371      622.137
     407.325       21.600      161.371      622.137
     408.347       23.500      161.371      622.137
     409.369       20.700      161.371      622.137
     410.381       20.700      161.371      622.137
     411.398       18.700      161.371      622.137
     412.415       21.500      161.371      622.137
     413.438       20.600      161.371      622.137
     414.456       22.700      161.371      622.137
     415.470       19.700      161.371      622.137
     416.488       20.600      161.371      622.137
     417.504       22.700      161.371      622.137
     418.521       22.500      161.371      622.137
     419.543       21.300      161.371      622.137
     420.580       19.600      161.371      622.137
     421.599       20.500      161.371      622.137
     422.622       20.500      161.371      622.137
     423.643       22.600      161.371      623.137
     424.661       21.500      161.863      623.137
     425.684       25.500      162.379      623.137
     426.702       21.600      162.637      623.137
     427.722       20.400      163.051      624.137
     428.750       22.500      163.309      624.137
     429.772       18.600      163.566      624.137
     430.797       21.500      163.824      625.137
     431.817       23.500      164.340      625.137
     432.840       21.600      164.598      625.137
     433.858       20.600      164.801      626.137
     434.879       36.300      168.352      629.137
     435.896       20.500      168.605      629.137
     436.919       17.500      168.605      629.137
     437.944       26.700      168.605      629.137
     438.957       19.500      168.605      629.137
     439.981       24.500      168.863      629.137
     441.000       20.600      168.863      629.137
     442.019       21.500      168.863      629.137
     443.040       20.700      168.863      629.137
     444.057       22.700      168.863      629.137
     445.072       21.600      168.863      629.137
     446.090       19.600      168.863      629.137
     447.108       22.400      168.863      629.137
     448.134       21.500      168.863      629.137
     449.156       21.600      168.863      629.137
     450.175       20.700      168.863      629.137
     451.189       21.700      168.863      629.137
     452.205       21.700      168.863      629.137
     453.218       19.500      168.863      629.137
     454.244       20.600      168.863      629.137
     455.266       21.600      168.863      629.137
     456.285       21.500      168.863      629.137
     457.312       23.300      168.863      629.137
     458.339       21.700      168.863      629.137
     459.353       21.500      168.863      630.137
     460.378       20.500      169.355      630.137
     461.402       23.600      169.871      630.137
     462.420       22.500      170.113      631.137
     463.443       19.500      170.426      631.137
     464.466       22.500      170.684      631.137
     465.489       19.500      171.176      632.137
     466.513       19.600      171.430      632.137
     467.533       21.500      171.688      632.137
     468.553       39.500      175.340      636.137
     469.567       23.400      175.910      636.137
     470.592       21.600      176.168      636.137
     471.607       21.600      176.168      636.137
     472.628       22.600      176.168      636.137
     473.644       19.600      176.168      636.137
     474.662       20.600      176.168      636.137
     475.688       20.400      176.168      636.137
     476.710       20.700      176.168      636.137
     477.725       21.600      176.168      636.137
     478.743       19.400      176.168      636.137
     479.772       21.500      176.168      636.137
     480.796       19.700      176.168      636.137
     481.815       20.600      176.168      636.137
     482.837       17.500      176.168      636.137
     483.866       19.600      176.168      636.137
     484.885       19.500      176.168      636.137
     485.909       19.600      176.168      636.137
     486.928       18.500      176.168      636.137
     487.957       22.300      176.168      636.137
     488.983       19.700      176.168      636.137
     490.001       22.500      176.168      636.137
     491.025       19.600      176.168      636.137
     492.048       20.500      176.168      636.137
     493.071       20.600      176.168      636.137
     494.090       20.600      176.168      637.137
     495.112       22.600      176.918      637.137
     496.130       21.500      177.176      637.137
     497.151       18.700      177.488      638.137
     498.167       21.500      177.742      638.137
     499.191       22.600      178.316      638.137
     500.210       22.400      178.551      639.137
     501.235       19.700      178.805      639.137
     502.250       21.500      179.062      639.137
     503.281       39.100      182.648      643.137
     504.300       22.400      183.219      643.137
     505.326       21.700      183.477      643.137
     506.345       20.500      183.477      643.137
     507.366       22.500      183.477      643.137
     508.388       20.600      183.477      643.137
     509.406       21.700      183.477      643.137
     510.417       20.600      183.477      643.137
     511.435       21.700      183.477      643.137
     512.448       20.600      183.477      643.137
     513.466       23.500      183.477      643.137
     514.487       22.500      183.477      643.137
     515.506       20.500      183.477      643.137
     516.532       23.500      183.477      643.137
     517.552       21.700      183.477      643.137
     518.567       23.600      183.477      643.137
     519.585       21.600      183.477      643.137
     520.601       21.700      183.477      643.137
     521.616       21.700      183.477      643.137
     522.632       21.600      183.477      643.137
     523.653       22.400      183.477      643.137
     524.674       23.500      183.477      643.137
     525.697       25.600      183.477      643.137
     526.712       22.500      183.477      643.137
     527.734       20.700      183.477      643.137
     528.750       21.500      183.477      644.137
     529.772       22.700      184.227      644.137
     530.785       21.500      184.484      644.137
     531.813       22.300      184.742      644.137
     532.840       20.500      185.176      645.137
     533.865       24.600      185.434      645.137
     534.882       19.600      185.691      645.137
     535.900       21.600      185.926      646.137
     536.918       24.700      186.438      646.137
     537.931       22.400      186.695      646.137
     538.957       18.700      187.242      647.137
     539.973       21.500      187.500      647.137
     541.000       37.400      190.566      650.137
     542.016       23.500      190.820      650.137
     543.035       19.700      190.820      650.137
     544.051       22.600      190.820      650.137
     545.070       23.600      190.820      650.137
     546.086       24.500      190.820      650.137
     547.107       22.500      190.820      650.137
     548.129       20.700      190.820      650.137
     549.145       22.500      190.820      650.137
     550.165       22.600      190.820      650.137
     551.182       21.700      190.820      650.137
     552.195       21.700      190.820      650.137
     553.211       21.400      190.820      650.137
     554.236       23.400      190.820      650.137
     555.262       21.600      190.820      650.137
     556.284       21.500      190.820      650.137
     557.308       21.600      190.820      650.137
     558.330       24.200      190.820      650.137
     559.362       22.700      190.820      650.137
     560.378       21.400      190.820      650.137
     561.403       23.400      190.820      650.137
     562.432       20.500      190.820      650.137
     563.455       23.300      190.820      650.137
     564.489       19.500      191.312      651.137
     565.513       22.500      191.570      651.137
     566.535       23.700      191.828      651.137
     567.550       22.500      192.301      652.137
     568.571       22.500      192.555      652.137
     569.592       24.600      192.812      652.137
     570.609       19.700      193.371      652.137
     571.627       22.300      193.773      653.137
     572.668       20.500      194.031      653.137
     573.683       21.700      194.348      653.137
     574.695       40.100      197.926      657.137
     575.717       22.600      198.180      657.137
     576.736       20.500      198.438      657.137
     577.763       22.700      198.438      657.137
     578.780       21.700      198.438      657.137
     579.792       22.600      198.438      657.137
     580.807       21.700      198.438      657.137
     581.825       23.600      198.438      657.137
     582.840       22.600      198.438      657.137
     583.859       20.500      198.438      657.137
     584.884       22.400      198.438      657.137
     585.916       23.500      198.438      657.137
     586.930       19.500      198.438      657.137
     587.955       22.500      198.438      657.137
     588.976       19.600      198.438      657.137
     589.996       20.600      198.438      657.137
     591.020       22.500      198.438      657.137
     592.037       21.600      198.438      657.137
     593.059       18.500      198.438      657.137
     594.082       18.600      198.438      657.137
     595.100       21.500      198.438      657.137
     596.125       19.600      198.438      657.137
     597.147       21.500      198.438      657.137
     598.172       21.600      198.438      657.137
     599.192       21.500      198.438      658.137
     600.215       19.600      199.188      658.137
     601.235       21.600      199.445      658.137
     602.251       42.300      203.719      662.137
     603.267       22.400      203.719      662.137
     604.292       19.400      203.719      662.137
     605.320       20.600      203.719      662.137
     606.341       21.400      203.719      662.137
     607.369       22.600      203.719      662.137
     608.389       19.500      203.719      662.137
     609.414       21.600      203.719      662.137
     610.434       23.600      203.719      662.137
     611.447       21.600      203.719      662.137
     612.468       21.700      203.719      662.137
     613.482       23.600      203.719      662.137
     614.499       25.600      203.719      662.137
     615.515       20.500      203.719      662.137
     616.539       22.400      203.719      662.137
     617.566       22.500      203.719      662.137
     618.589       22.600      203.719      662.137
     619.607       20.700      203.719      662.137
     620.623       20.500      203.719      662.137
     621.643       24.500      203.719      662.137
     622.670       19.500      203.719      662.137
     623.690       22.400      203.719      662.137
     624.718       21.700      203.719      663.137
     625.750       21.100      204.207      663.137
     626.777       21.500      204.781      663.137
     627.798       22.600      205.039      663.137
     628.815       23.400      205.398      664.137
     629.840       22.600      205.656      664.137
     630.857       20.500      205.914      664.137
     631.879       21.500      206.129      665.137
     632.903       22.600      206.641      665.137
     633.918       24.600      206.898      665.137
     634.934       44.500      210.672      669.137
     635.945       23.600      210.926      669.137
     636.960       21.600      210.926      669.137
     637.977       22.600      210.926      669.137
     638.996       20.500      210.926      669.137
     640.016       21.700      210.926      669.137
     641.031       20.700      210.926      669.137
     642.049       21.600      210.926      669.137
     643.068       21.600      210.926      669.137
     644.090       21.600      210.926      669.137
     645.109       20.500      210.926      669.137
     646.138       22.400      210.926      669.137
     647.159       20.500      210.926      669.137
     648.183       22.500      210.926      669.137
     649.207       21.500      210.926      669.137
     650.229       22.400      210.926      669.137
     651.260       20.700      210.926      669.137
     652.276       19.700      210.926      669.137
     653.287       21.500      210.926      669.137
     654.311       22.400      210.926      669.137
     655.336       23.300      210.926      669.137
     656.362       22.700      210.926      669.137
     657.385       20.300      210.926      669.137
     658.412       21.500      210.926      669.137
     659.438       21.500      211.418      670.137
     660.462       21.600      211.676      670.137
     661.478       17.500      211.992      670.137
     662.505       19.700      212.250      670.137
     663.520       21.500      212.695      671.137
     664.546       22.700      212.695      671.137
     665.558       22.400      213.211      671.137
     666.583       23.600      213.441      672.137
     667.603       23.600      213.754      672.137
     668.620       20.600      214.270      672.137
     669.644       24.500      214.504      673.137
     670.667       36.500      306.992      766.137
     671.679       27.500      218.434      676.137
     672.695       20.700      218.434      676.137
     673.712       22.600      218.434      676.137
     674.731       19.600      218.434      676.137
     675.751       20.700      218.434      676.137
     676.772       21.400      218.434      676.137
     677.795       23.500      218.434      676.137
     678.814       20.700      218.434      676.137
     679.829       19.700      218.434      676.137
     680.844       20.500      218.434      676.137
     681.873       22.500      218.434      676.137
     682.893       19.700      218.434      676.137
     683.910       18.500      218.434      676.137
     684.935       21.700      218.434      676.137
     685.950       20.500      218.434      676.137
     686.975       22.600      218.434      676.137
     687.996       20.600      218.434      676.137
     689.015       23.600      218.434      676.137
     690.034       21.600      218.434      676.137
     691.053       20.500      218.434      676.137
     692.079       21.800      218.434      676.137
     693.090       20.500      218.434      676.137
     694.113       22.700      218.434      676.137
     695.127       21.500      218.926      677.137
     696.150       18.700      219.242      677.137
     697.169       19.700      219.500      677.137
     698.184       23.500      219.816      678.137
     699.206       22.500      220.328      678.137
     700.224       23.300      220.586      678.137
     701.251       22.600      220.879      679.137
     702.267       23.700      221.133      679.137
     703.282       22.500      221.648      679.137
     704.304       25.400      221.879      680.137
     705.328       22.700      222.133      680.137
     706.341       22.600      222.707      680.137
     707.361       21.700      222.941      681.137
     708.374       16.800      223.195      681.137
     709.499       41.300      226.480      684.137
     710.527       23.700      226.734      684.137
     711.540       21.600      226.734      684.137
     712.558       21.400      226.734      684.137
     713.584       23.600      226.734      684.137
     714.603       19.600      226.734      684.137
     715.624       24.500      226.734      684.137
     716.645       21.600      226.734      684.137
     717.662       21.500      226.734      684.137
     718.687       24.400      226.734      684.137
     719.709       22.700      226.734      684.137
     720.723       21.600      226.734      684.137
     721.742       21.700      226.734      684.137
     722.758       23.400      226.734      684.137
     723.783       21.700      226.734      684.137
     724.797       22.400      226.734      684.137
     725.828       22.500      226.734      684.137
     726.844       21.700      226.734      684.137
     727.865       21.400      226.734      684.137
     728.889       18.600      226.734      684.137
     729.910       26.200      226.734      684.137
     730.937       17.600      226.734      684.137
     731.963       20.600      226.734      684.137
     732.979       23.600      226.734      684.137
     733.995       21.600      227.227      685.137
     735.011       21.500      227.484      685.137
     736.036       19.500      227.801      685.137
     737.061       23.600      228.254      686.137
     738.077       22.500      228.508      686.137
     739.100       20.600      228.766      686.137
     740.119       21.600      229.254      687.137
     741.137       22.300      229.508      687.137
     742.167       23.600      229.824      687.137
     743.183       20.700      230.082      687.137
     744.198       23.600      230.570      688.137
     745.213       22.700      230.828      688.137
     746.227       21.500      231.086      688.137
     747.255       22.500      231.316      689.137
     748.277       18.600      231.629      689.137
     749.299       20.700      232.145      689.137
     750.314       18.600      232.379      690.137
     751.336       49.100      235.090      692.137
     752.352       18.600      235.344      692.137
     753.372       20.700      235.344      692.137
     754.385       21.700      235.344      692.137
     755.398       20.700      235.344      692.137
     756.411       20.500      235.344      692.137
     757.433       22.500      235.344      692.137
     758.457       22.400      235.344      692.137
     759.481       18.700      235.344      692.137
     760.499       22.600      235.344      692.137
     761.519       22.500      235.344      692.137
     762.540       22.600      235.344      692.137
     763.556       21.500      235.344      692.137
     764.577       21.400      235.344      692.137
     765.604       23.500      235.344      692.137
     766.624       21.500      235.344      692.137
     767.649       20.700      235.344      692.137
     768.664       20.600      235.344      692.137
     769.685       20.600      235.344      692.137
     770.703       22.600      235.344      692.137
     771.721       21.600      235.344      692.137
     772.741       20.500      235.344      692.137
     773.767       20.500      235.344      692.137
     774.790       21.600      235.344      693.137
     775.808       21.400      235.836      693.137
     776.836       21.700      236.410      693.137
     777.848       23.600      236.691      694.137
     778.865       23.600      236.945      694.137
     779.881       22.500      237.203      694.137
     780.905       20.700      237.691      695.137
     781.922       22.600      237.945      695.137
     782.942       23.600      238.262      695.137
     783.959       21.700      238.754      696.137
     784.973       22.700      239.008      696.137
     785.987       20.800      239.266      696.137
     787.001       22.500      239.523      696.137
     788.021       21.700      240.066      697.137
     789.037       23.600      240.324      697.137
     790.052       22.400      240.582      697.137
     791.076       20.700      240.816      698.137
     792.090       36.600      322.297      780.137
     793.103       31.400      243.852      701.137
     794.120       21.700      244.422      701.137
     795.135       24.500      244.680      701.137
     796.158       19.600      244.680      701.137
     797.178       26.500      244.680      701.137
     798.195       19.700      244.680      701.137
     799.211       20.600      244.680      701.137
     800.231       28.400      244.680      701.137
     801.255       20.700      244.680      701.137
     802.270       22.500      244.680      701.137
     803.291       20.400      244.680      701.137
     804.318       20.500      244.680      701.137
     805.345       19.700      244.680      701.137
     806.363       21.500      244.680      701.137
     807.385       20.400      244.680      701.137
     808.412       22.700      244.680      701.137
     809.427       23.400      244.680      701.137
     810.453       21.500      244.680      701.137
     811.474       19.600      244.680      701.137
     812.492       23.700      244.680      701.137
     813.504       22.600      244.680      701.137
     814.520       21.700      244.680      701.137
     815.532       19.500      244.680      701.137
     816.559       20.700      244.680      701.137
     817.575       21.400      244.680      701.137
     818.603       22.700      244.680      702.137
     819.618       22.500      245.430      702.137
     820.635       23.400      245.688      702.137
     821.663       22.600      245.945      702.137
     822.679       20.600      246.383      703.137
     823.697       21.500      246.699      703.137
     824.722       24.400      246.957      703.137
     825.745       21.500      247.445      704.137
     826.770       22.600      247.703      704.137
     827.786       20.600      247.961      704.137
     828.804       22.600      248.504      705.137
     829.820       40.600      376.883      834.137
     830.830       26.300      251.738      708.137
     831.858       22.400      252.250      708.137
     832.884       21.600      252.250      708.137
     833.905       19.600      252.250      708.137
     834.923       22.400      252.250      708.137
